url,user,caption,hashtags
https://www.instagram.com/p/DH69b8pzu3o/,faststocknews,2025년 4월 2일 #급등일보 #장전뉴스  #주식#주식스타그램#주린이#일정#일정매매#뉴스매매#재테크#단기매매#주식고수#주식공부#주식초보#급등주#상한가#테마주#특징주#차트#차트분석#주식단타#주식정보#주식시장 3주 4월 2일,"['#급등일보', '#장전뉴스', '#주식', '#주식스타그램', '#주린이', '#일정', '#일정매매', '#뉴스매매', '#재테크', '#단기매매', '#주식고수', '#주식공부', '#주식초보', '#급등주', '#상한가', '#테마주', '#특징주', '#차트', '#차트분석', '#주식단타', '#주식정보', '#주식시장']"
https://www.instagram.com/p/DIZ2wZczgl_/,aji_bbangzip,"👉다 말했었잖아. 😇한국어로 안 해줬잖아요.  그래서! 개굴씨가 정리해 봤습니다! 워렌 버핏은 자산이 어떻게 구성되어 있을까요?  ✅일단 상위권을 보면, 애플, 아메리칸 익스프레스, 뱅크오브 아메리카, 코카콜라, 셰브론, 옥시덴틀 석유 등 종목 구성이 굉장히 다양해요.  ✔️시장 변동성에 강한 전통적인 사업모델을 가진 기업에 분산 투자하고 있는 것이죠.  워렌 버핏은, 가치주를 찾아 10년 이상 가지고 있어야 한다고 말하는데요. 사실 주식 해보면, 10년은 정말 오랜 세월이고, 또 하락장은 오기 때문에 참~ 버티기 힘들단 말이죠?😭😭  그럼에도, 워렌 버핏은 수익을 내고 세계 최고 부자 리스트에 있는 것을 보면, 다 맞는 말 같네요.  역시 혜안이 남다른 워렌 버핏… 개굴씨도 워렌 버핏 포트폴리오 따라가 볼까 싶네요~ 🤔 1주 jihoon1104_present 결과론적 이야기 17분답글 달기 money.mando_official 역시 버핏과 버크셔네요👏👏 1주답글 달기 nyonggyoong_toon 한국어로 안해짜나오..! 1주좋아요 2개답글 달기 답글 보기(1개) apt.economy 워렌버핏처럼 투자해서 버핏처럼 부자가 되려면 버핏형님처럼 장수해야해요😂 1주좋아요 4개답글 달기 답글 보기(1개) zzaenies1 @korwidian 1주좋아요 1개답글 달기 답글 보기(1개) jhy_hyoim_golomba1019 작년 12월에 수익 본 모든 미국 주식 다 매도했습니다. 다 현금으로 만들어서 예금으로 묶었어요. 저는 역사상 미국 주식 최고점이라 봤어요. 때마침 버핏도 다 매도하는 거 보고 내 선택이 옳았구나 싶었는데 … 미국 주식 2-3년은 힘들 거고 Great Depression 몇년 지속될 거에요 1주좋아요 4개답글 달기 4월 14일",[]
https://www.instagram.com/p/DIOWJKJTmcB/,etc_zine,⠀ 다시는 얼씬도 안 할게요... 원금만 돌려주세요... 아니면 반만이라도...🥲 2주 krdj20 @ju.___.0e ㅋㅋㅋㅋㅋ 1주답글 달기 hbbvx_ 퉁퉁퉁사후르 1주답글 달기 lsooomm @maeng_ti_an 응 자살하면 그만이야~ 1주답글 달기 yumyum.0324 이거보자마자 식접해서 바로 주식창 보고 절망😢 1주답글 달기 a_out._ @one_pineee 지금 사면 되는거지? 1주답글 달기 zzgoorie @nngoorie 1주답글 달기 blueberry_smoothie_u @___10___9__ 1주답글 달기 k.yun.hwan ㅋㅋㅋㅋㅋㅋ 눈 앞에 파란색밖에 없네 1주답글 달기 ddong__du @moving__keon 아직 안죽었냐 1주답글 달기 xeoxun_xo 원금만 주세요 제발 1주답글 달기 4월 9일,[]
https://www.instagram.com/p/DIQZk-7xrKz/,brave_stock,"벚꽃시즌과 함께 돌아온 트럼프의 90일 유예! 이를 예상한건 아니지만, 멤버십에서는 전략적으로 포트 구성하고 기다렸고 오늘 핵심 종목 하나는 상한가 근처까지 급등했습니다. 항상 다음을 생각하고 준비해야겠죠. 내일은 또 뮤슨일이 있을까요~? 프로필에 링크로 텔레방 참여 가능합니다. #주식 #주식정보 #주식공부 #주식투자 #주식스타그램 #매매 #매매일지 #직장인투자 #투자 #투자공부 #투자스타그램 #부자되는법 #경제적자유 #주식하는법 #돈버는법 #투자잘하는법 #주식멘탈관리 #주린이탈출 #주식강의 #주식정보공유 2주 4월 10일 님의 게시물 더 보기 게시물 더 보기 Meta 소개 블로그 채용 정보 도움말 API 개인정보처리방침 소비자 건강 개인정보처리방침 약관 위치 Instagram Lite Threads 연락처 업로드 & 비사용자 Meta Verified 한국어 Afrikaans العربية Čeština Dansk Deutsch Ελληνικά English English (UK) Español (España) Español فارسی Suomi Français עברית Bahasa Indonesia Italiano 日本語 한국어 Bahasa Melayu Norsk Nederlands Polski Português (Brasil) Português (Portugal) Русский Svenska ภาษาไทย Filipino Türkçe 中文(简体) 中文(台灣) বাংলা ગુજરાતી हिन्दी Hrvatski Magyar ಕನ್ನಡ മലയാളം मराठी नेपाली ਪੰਜਾਬੀ සිංහල Slovenčina தமிழ் తెలుగు اردو Tiếng Việt 中文(香港) Български Français (Canada) Română Српски Українська © 2025 Instagram from Meta","['#주식', '#주식정보', '#주식공부', '#주식투자', '#주식스타그램', '#매매', '#매매일지', '#직장인투자', '#투자', '#투자공부', '#투자스타그램', '#부자되는법', '#경제적자유', '#주식하는법', '#돈버는법', '#투자잘하는법', '#주식멘탈관리', '#주린이탈출', '#주식강의', '#주식정보공유']"
https://www.instagram.com/p/DHUzX5IyEKf/,investment_techniques_story,10억 모으기 _3월🔻 (무일푼에서 평범한 직장인이 투자 공부를 통해서 스스로 자수성가하는 프로젝트입니다. 그리고 목표를 순자산 10억으로 정한 이유는 통계청 기준으로 순자산 10억의 가구분포는 상위 10% 이내이기에 상류층이라고 충분히 인정할 수 있는 수치이기 때문입니다.)  [요즘 생각] 우선 프로젝트 인증 방식을 영상에서 사진으로 바꾼 점 죄송합니다..  제가 요즘 야간대를 다니고 있어서 바쁘네요... 다시 여유가 생기고 적응이 되면 영상으로 올리도록 하겠습니다.  그리고 야간대를 다니면서 사실 학비 때문에 돈을 열심히 모아야 겠다라는면이 의문이 들고 있습니다.  아니 사실 알고는 있었습니다. 행복을 위해서 돈을 모은다면 돈만을 보고 가는 것이 아니라...  돈을 절대적인 값을 목적이 아닌 어제의 나보다 더 성장했는가? 그냥 버는 돈의 50%는 무조건 저축만 하고 나머지는 주변 사람들과 나에 대해서 투자를 하는 것이 훨씬 행복한 삶이라는 것을요.  상위 50%와 상위 10%의 격차는 엄청납니다. 왤까요? 바로 부모님의 상속을 받는자와 못 받는 자의 차이입니다. 뭐 상속을 받는 사람들을 비난하고 싶지는 않습니다. 애초에 인간이 생태계 최하위에서 최상위로 올라올 수 있었던 이유는 선조로 부터의 지식이든 물질적으로든 대물림이 있었기 때문에 우리가 이렇게 생태계 정점에 오를 수 있었기 때문이죠.  뭐 그냥 정리하면. 야간대를 다니면서 깨달은 것인데 나는 외적 매력이 조금 떨어지는 것 같고 굳이 상위 10%까지 가야 할까? 라는 생각을 하네요... 가능은 해보이는데... 너무 포기해야 할게 많아보이네요..  (뭐 이런 고민을 하는 것 자체가 저는 많이 운이 좋다고 생각합니다. 애초에 상위 10%까지 올라갈수 있다는 선택지 조차 없는 사람이 태반일 테니까....)  #etf #주식 #10억모으기 #부동산 #재테크 #미국주식 #20대투자 #투자 #주식 #저축 #20대자산 #자산 #1억 #1억모으기 수정됨 · 5주 myo_tech_life 저두 야간대 다니는데 반갑네요 🔥🔥 4주좋아요 1개답글 달기 답글 보기(1개) roadtofiremaster 세금 생활비 때고 저 소득이면 대단하세요 4주좋아요 1개답글 달기 답글 보기(1개) success_sniper_ 멋지십니다 🙌 5주좋아요 1개답글 달기 답글 보기(1개) 3월 18일,"['#etf', '#주식', '#10억모으기', '#부동산', '#재테크', '#미국주식', '#20대투자', '#투자', '#주식', '#저축', '#20대자산', '#자산', '#1억', '#1억모으기']"
https://www.instagram.com/p/DBOclcITEdb/,silver_two_rich,"수정됨 • 27주 오랜만에 현보유 미국주식 현황 공개해요~ 더 밑에 뱅크오브아메리카, 코카콜라, 테슬라 보유중! 회사를 옮겨서 정신 없어서 한동안 자주 못올려요ㅠ 저는 장기 투자자에요ㅡ 개인의 힘은 장투에요^^ 참고하시고 저랑 같이 장투해요!!!! #주식#부동산#투자#투자일기#경제적자유#시간적자유‼️ #장기투자 #가치투자자 #평범한개인투자자 cafe.onjeong   18주 얼추계산 해보니 9400이네요 케파 커서 부러워요 ㅋㅋㅋ 좋아요 답글 달기 blowwwwwing   27주 와 언제부터 하신건가요!? 좋아요 답글 달기 답글 1개 모두 보기 msotnuedyy   27주 엔비디아 1000% 안팔고 버티신거 존경합니다🙌🙌 좋아요 답글 달기 ai_stock_analyst   26주 🤖 좋아요 답글 달기 huuuopii   27주 수익률이 ㄷ ㄷㄷ 팔지않고 그냥 계속 모아가시나요? 좋아요 답글 달기 답글 1개 모두 보기 좋아요 165개 2024년 10월 17일","['#주식', '#부동산', '#투자', '#투자일기', '#경제적자유', '#시간적자유', '#장기투자', '#가치투자자', '#평범한개인투자자']"
https://www.instagram.com/p/DH-WD-xR_wK/,brave_stock,"3주 금방 돌아온 불마켓… 1주일간 변동성 확대되지만, 다행히 집중한 종목들은 금욜부터 크게 반등했습니다. 어제 매수한 한 종목은 너무 급하게 올라서 오늘 매도좀 했구요. 쉽지 않은 장이라서 최근 초집중해서 종목들 선별했네요. 오늘도 수고하셨습니다. #주식 #주식정보 #주식공부 #주식투자 #주식스타그램 #매매 #매매일지 #직장인투자 #투자 #투자공부 #투자스타그램 #부자되는법 #경제적자유 #주식하는법 #돈버는법 #투자잘하는법 #주식멘탈관리 #주린이탈출 #주식강의 #주식정보공유 좋아요 86개 4월 3일 님의 게시물 더 보기 게시물 더 보기 Meta 소개 블로그 채용 정보 도움말 API 개인정보처리방침 소비자 건강 개인정보처리방침 약관 위치 Instagram Lite Threads 연락처 업로드 & 비사용자 Meta Verified 한국어 Afrikaans العربية Čeština Dansk Deutsch Ελληνικά English English (UK) Español (España) Español فارسی Suomi Français עברית Bahasa Indonesia Italiano 日本語 한국어 Bahasa Melayu Norsk Nederlands Polski Português (Brasil) Português (Portugal) Русский Svenska ภาษาไทย Filipino Türkçe 中文(简体) 中文(台灣) বাংলা ગુજરાતી हिन्दी Hrvatski Magyar ಕನ್ನಡ മലയാളം मराठी नेपाली ਪੰਜਾਬੀ සිංහල Slovenčina தமிழ் తెలుగు اردو Tiếng Việt 中文(香港) Български Français (Canada) Română Српски Українська © 2025 Instagram from Meta","['#주식', '#주식정보', '#주식공부', '#주식투자', '#주식스타그램', '#매매', '#매매일지', '#직장인투자', '#투자', '#투자공부', '#투자스타그램', '#부자되는법', '#경제적자유', '#주식하는법', '#돈버는법', '#투자잘하는법', '#주식멘탈관리', '#주린이탈출', '#주식강의', '#주식정보공유']"
https://www.instagram.com/p/DI2lMiMTOs0/,hana_securities_official,"2일 #이벤트 #EVENT #선물증정  🎁해외주식 기업 QUIZ🎁 매주 금요일에 돌아오는 이벤트 타임~!  해외주식시장에 상장되어 있는 기업의 이름을 맞추고 스타벅스 아메리카노 시원하게 한 잔 하세요!  제시된 이미지와 초성을 힌트로 어떤 기업인지 기업의 이름을 맞추시면 추첨을 통해 선물을 드립니다!!  ✔️사진과 초성에 맞는 정답을 댓글로 달아주세요!  🎁 이벤트 참여방법 1. 하나증권 팔로우() 및 게시물 좋아요 누르기(필수) 2. 정답을 댓글에 달기(필수) 🎁이벤트 기간 : 2025.04.25(금) ~ 2025.05.02(금) 🎁당첨자 발표 : 2025.05.07(수) 게시글 댓글로 발표 🎁이벤트 상품 : [스타벅스] 아메리카노T x 10명  #해외주식 #미국주식 #선물 #댓글이벤트 #경제 #주린이 #주식 #하나증권 #주식투자 #주식정보 #투자정보 ─────────────────── ※ 인스타그램 이벤트 당첨자 선물은 사전 통보 없이 변경될 수 있습니다. ※ 인스타그램 사은품은 현금으로 환가 또는 교환이 불가능하며, 모바일 교환권은 연장, 환불, 재발송이 불가합니다. ※ 인스타그램 이벤트 관련 문의는 하나증권 인스타그램 담당자에게 문의하여 주시기 바랍니다. freeze9061   1시간 넷플릭스 🎥 입니다. ❤️ 무궁화 꽃이 피었습니다 🌸 💕 @mypets4338 @pe_pero4 좋아요 답글 달기 bag17171   1일 넷플릭스 ❤️ 좋아요 답글 달기 p__sj.0   23시간 넷플릭스♡ @_7.09__ 좋아요 답글 달기 mindy_zn   10시간 넷플릭스 @ 좋아요 답글 달기 jhyeon999   23시간 넷플릭스 ♡♡ 좋아요 답글 달기 jjljj_ljjl   8시간 넷플릭스 ! 좋아요 답글 달기 smalldesire_   1일 정답 넷플릭스 입니다♥️♥️ 좋아요 답글 달기 sunny_imda   6시간 넥플릭스 @wode_bo 좋아요 답글 달기 ssooming.jung   16분 넷플릭스📺 좋아요 답글 달기 yi_yo_yi_   32분 넷플릭스 좋아요 답글 달기 like_forky_   20시간 넷플릭스 좋아요 답글 달기 bonoo210   23시간 넷플릭스 좋아요 답글 달기 gimyongbaeg828   1일 넷플릭스 좋아요 답글 달기 magnet10000   1일 넷플릭스 좋아요 답글 달기 sj.6138.love   1일 넷플릭스 좋아요 답글 달기 좋아요 851개 2일 전","['#이벤트', '#EVENT', '#선물증정', '#해외주식', '#미국주식', '#선물', '#댓글이벤트', '#경제', '#주린이', '#주식', '#하나증권', '#주식투자', '#주식정보', '#투자정보']"
https://www.instagram.com/p/DIPWX1RzOSR/,ja.doodoo,수정됨 • 2주 손실 복구 뀨 𐔌ᵔ ˶ᐢᗜᐢ˶ ͡ 𐦯ᡣ𐭩  #shorts #관리자 #추천 #추천뜨게 #추 #fyp #fypシ #주식 #비트코인 #투자 #매매 #코인 #트레이딩#셀카#selca#셀피#일상 byeolnannom303   2주 이 형은 손실되서 멘탈 쿠크다스마냥 부서지는 맛에 봐야 재밌는뎅 ㅠㅠ ㅋㅋ 좋아요 답글 달기 khswsx   1주 아니 이렇게 이쁜데 좋아요 답글 달기 scrcode   2주 ❤️ 좋아요 답글 달기 taeyeon344   2주 이쁘고 매력덩어리라 시집잘가실듯요 좋아요 답글 달기 young_kasin   1주 간만에 왔는데...안 본 사이 인간이 되셨네요. 축하드립니다~ 좋아요 답글 달기 logy_hts   2주 개이쁘다 ㄷㄷ 좋아요 답글 달기 woojooulike   5일 카리나아님? 좋아요 답글 달기 z_geum   2주 역시 자뇨띠 좋아요 답글 달기 ohhahalim   2주 so cute 좋아요 답글 달기 bosg.py   1주 바로 위 영상이랑 온도차 뭐지 좋아요 답글 달기 hyun_min2507   1주 ❤️❤️❤️❤️❤️❤️ 좋아요 답글 달기 xesul_   1주 언니 존나 에뻐 좋아요 답글 달기 y00n_22o   1주 어? 사람이네 좋아요 답글 달기 k_2t_h_   1주 눈나 예뻐요 좋아요 답글 달기 wjdalsrb76   2주 하지마 너만의 시그니처야... ㅋㅋㅋ 좋아요 답글 달기 좋아요 453개 4월 10일,"['#shorts', '#관리자', '#추천', '#추천뜨게', '#추', '#fyp', '#fypシ', '#주식', '#비트코인', '#투자', '#매매', '#코인', '#트레이딩', '#셀카', '#selca', '#셀피', '#일상']"
https://www.instagram.com/p/DH2fwEbxhEx/,brave_stock,"3주 어차피 오늘 매도할 예정은 없어서 좀 빨리 마감합니다. 3월은 17일주부터 주식 비중을 많이 줄였지만, 조금 빠르게 분할매수한게 아주 조금 아쉽습니다. 오늘 지수는 3% 밀리지만, 그래도 일부 종목들은 반등이 잘 나오면서 플러스 들어오는 종목들도 있네요. 그때 매도할걸 매수할걸은 큰 의미 없습니다. 다만, 지금은 종목 픽 잘해서 매수할 시기인거 같습니다. 이번달 수고하셨고 4월 중순부터는 장세가 좋아질 것으로 생각합니다. #주식 #주식정보 #주식공부 #주식투자 #주식스타그램 #매매 #매매일지 #직장인투자 #투자 #투자공부 #투자스타그램 #부자되는법 #경제적자유 #주식하는법 #돈버는법 #투자잘하는법 #주식멘탈관리 #주린이탈출 #주식강의 #주식정보공유 좋아요 115개 3월 31일 님의 게시물 더 보기 게시물 더 보기 Meta 소개 블로그 채용 정보 도움말 API 개인정보처리방침 소비자 건강 개인정보처리방침 약관 위치 Instagram Lite Threads 연락처 업로드 & 비사용자 Meta Verified 한국어 Afrikaans العربية Čeština Dansk Deutsch Ελληνικά English English (UK) Español (España) Español فارسی Suomi Français עברית Bahasa Indonesia Italiano 日本語 한국어 Bahasa Melayu Norsk Nederlands Polski Português (Brasil) Português (Portugal) Русский Svenska ภาษาไทย Filipino Türkçe 中文(简体) 中文(台灣) বাংলা ગુજરાતી हिन्दी Hrvatski Magyar ಕನ್ನಡ മലയാളം मराठी नेपाली ਪੰਜਾਬੀ සිංහල Slovenčina தமிழ் తెలుగు اردو Tiếng Việt 中文(香港) Български Français (Canada) Română Српски Українська © 2025 Instagram from Meta","['#주식', '#주식정보', '#주식공부', '#주식투자', '#주식스타그램', '#매매', '#매매일지', '#직장인투자', '#투자', '#투자공부', '#투자스타그램', '#부자되는법', '#경제적자유', '#주식하는법', '#돈버는법', '#투자잘하는법', '#주식멘탈관리', '#주린이탈출', '#주식강의', '#주식정보공유']"
